gen,seq,delta_ns
1789209058691-tick,932,49468300
1789209058691-tick,933,51960800
1789209058691-tick,934,48641000
1789209058691-tick,935,50115900
1789209058691-tick,936,49548400
1789209058691-tick,937,51074900
1789209058691-tick,938,50113800
1789209058691-tick,939,48683200
1789209058691-tick,940,51118200
1789209058691-tick,941,48902700
1789209058691-tick,942,51572100
1789209058691-tick,943,49585500
1789209058691-tick,944,48749100
1789209058691-tick,945,50119800
1789209058691-tick,946,51382700
1789209058691-tick,947,50261000
1789209058691-tick,948,50024800
1789209058691-tick,949,48753600
1789209058691-tick,950,50013200
1789209058691-tick,951,49350800
1789209058691-tick,952,49940300
1789209058691-tick,953,50740200
1789209058691-tick,954,49608000
1789209058691-tick,955,51494200
1789209058691-tick,956,48521400
1789209058691-tick,957,50508200
1789209058691-tick,958,50714700
1789209058691-tick,959,48468000
1789209058691-tick,960,49991800
1789209058691-tick,961,50369100
1789209058691-tick,962,50453900
1789209058691-tick,963,51104100
1789209058691-tick,964,48109300
1789209058691-tick,965,49938600
1789209058691-tick,966,50778500
1789209058691-tick,967,51025600
1789209058691-tick,968,48669900
1789209058691-tick,969,51260000
1789209058691-tick,970,49529100
1789209058691-tick,971,49449800
1789209058691-tick,972,50552200
1789209058691-tick,973,49164900
1789209058691-tick,974,49985700
1789209058691-tick,975,50016400
1789209058691-tick,976,50019600
1789209058691-tick,977,51447000
1789209058691-tick,978,49368800
1789209058691-tick,979,49020600
1789209058691-tick,980,51304500
1789209058691-tick,981,49193300
1789209058691-tick,982,49999400
1789209058691-tick,983,49956600
1789209058691-tick,984,49982900
1789209058691-tick,985,50437100
1789209058691-tick,986,49295500
1789209058691-tick,987,49767800
1789209058691-tick,988,49858700
1789209058691-tick,989,49910000
1789209058691-tick,990,51912600
1789209058691-tick,991,49390800
1789209058691-tick,992,50024600
1789209058691-tick,993,50086300
1789209058691-tick,994,50206100
1789209058691-tick,995,50035100
1789209058691-tick,996,48987500
1789209058691-tick,997,50411300
1789209058691-tick,998,49576500
1789209058691-tick,999,49364300
1789209058691-tick,1000,51517800
1789209058691-tick,1001,48828100
1789209058691-tick,1002,51154000
1789209058691-tick,1003,50328600
1789209058691-tick,1004,48477800
1789209058691-tick,1005,50426300
1789209058691-tick,1006,50196500
1789209058691-tick,1007,49577400
1789209058691-tick,1008,50239500
1789209058691-tick,1009,50917600
1789209058691-tick,1010,48425000
1789209058691-tick,1011,50359200
1789209058691-tick,1012,51068100
1789209058691-tick,1013,49334300
1789209058691-tick,1014,49705200
1789209058691-tick,1015,51036400
1789209058691-tick,1016,48380900
1789209058691-tick,1017,50699900
1789209058691-tick,1018,49878600
1789209058691-tick,1019,49468300
1789209058691-tick,1020,51176000
1789209058691-tick,1021,50513100
1789209058691-tick,1022,49165200
1789209058691-tick,1023,51053400
1789209058691-tick,1024,48982900
1789209058691-tick,1025,50396300
1789209058691-tick,1026,50227200
1789209058691-tick,1027,50418300
1789209058691-tick,1028,48422100
1789209058691-tick,1029,49757200
1789209058691-tick,1030,51008500
1789209058691-tick,1031,50245700
1789209058691-tick,1032,48976700
1789209058691-tick,1033,50523300
1789209058691-tick,1034,49414400
1789209058691-tick,1035,51138600
1789209058691-tick,1036,49314700
1789209058691-tick,1037,49371300
1789209058691-tick,1038,50259500
1789209058691-tick,1039,50628600
1789209058691-tick,1040,49690700
1789209058691-tick,1041,49367300
1789209058691-tick,1042,49986100
1789209058691-tick,1043,51487500
1789209058691-tick,1044,48946700
1789209058691-tick,1045,50241100
1789209058691-tick,1046,49482200
1789209058691-tick,1047,50569300
1789209058691-tick,1048,49616900
1789209058691-tick,1049,49844800
1789209058691-tick,1050,49985400
1789209058691-tick,1051,50910900
1789209058691-tick,1052,50730300
1789209058691-tick,1053,49150300
1789209058691-tick,1054,49613000
1789209058691-tick,1055,50581200
1789209058691-tick,1056,49173100
1789209058691-tick,1057,50338400
1789209058691-tick,1058,51033600
1789209058691-tick,1059,50161900
1789209058691-tick,1060,49054500
1789209058691-tick,1061,54825800
1789209058691-tick,1062,44488900
1789209058691-tick,1063,51368200
1789209058691-tick,1064,48754400
1789209058691-tick,1065,51408900
1789209058691-tick,1066,49692700
1789209058691-tick,1067,49169700
1789209058691-tick,1068,49563800
1789209058691-tick,1069,51152900
1789209058691-tick,1070,48878800
1789209058691-tick,1071,51299600
1789209058691-tick,1072,48604600
1789209058691-tick,1073,51227100
1789209058691-tick,1074,48623600
1789209058691-tick,1075,51593600
1789209058691-tick,1076,49048800
1789209058691-tick,1077,49469200
1789209058691-tick,1078,51185300
1789209058691-tick,1079,49846400
1789209058691-tick,1080,48887600
1789209058691-tick,1081,51240900
1789209058691-tick,1082,49011200
1789209058691-tick,1083,50268300
1789209058691-tick,1084,49692700
1789209058691-tick,1085,50359700
1789209058691-tick,1086,49879500
1789209058691-tick,1087,50102000
1789209058691-tick,1088,50223800
1789209058691-tick,1089,49606000
1789209058691-tick,1090,50064100
1789209058691-tick,1091,49797300
1789209058691-tick,1092,51126700
1789209058691-tick,1093,49169500
1789209058691-tick,1094,50511000
1789209058691-tick,1095,49767300
1789209058691-tick,1096,50412700
1789209058691-tick,1097,49439200
1789209058691-tick,1098,49592300
1789209058691-tick,1099,51325800
1789209058691-tick,1100,49632500
1789209058691-tick,1101,50465600
1789209058691-tick,1102,48564700
1789209058691-tick,1103,50975300
1789209058691-tick,1104,50252100
1789209058691-tick,1105,48707600
1789209058691-tick,1106,51376800
1789209058691-tick,1107,49785400
1789209058691-tick,1108,48732100
1789209058691-tick,1109,50226900
1789209058691-tick,1110,50257600
1789209058691-tick,1111,50916100
1789209058691-tick,1112,48604900
1789209058691-tick,1113,51395900
1789209058691-tick,1114,48507100
1789209058691-tick,1115,51661900
1789209058691-tick,1116,50166800
1789209058691-tick,1117,48890400
1789209058691-tick,1118,49810100
1789209058691-tick,1119,49818100
1789209058691-tick,1120,50152400
1789209058691-tick,1121,49787500
1789209058691-tick,1122,49610300
1789209058691-tick,1123,50604300
1789209058691-tick,1124,49498800
1789209058691-tick,1125,51794100
1789209058691-tick,1126,49001400
1789209058691-tick,1127,49110600
1789209058691-tick,1128,50154200
1789209058691-tick,1129,50115300
1789209058691-tick,1130,50611100
1789209058691-tick,1131,50691600
1789209058691-tick,1132,48519300
1789209058691-tick,1133,51443700
1789209058691-tick,1134,48476600
1789209058691-tick,1135,51692600
1789209058691-tick,1136,48788300
1789209058691-tick,1137,51227200
1789209058691-tick,1138,48434100
1789209058691-tick,1139,50905100
1789209058691-tick,1140,48987800
1789209058691-tick,1141,50300100
1789209058691-tick,1142,50480500
1789209058691-tick,1143,49831500
1789209058691-tick,1144,49980200
1789209058691-tick,1145,49895200
1789209058691-tick,1146,50307100
1789209058691-tick,1147,49968200
1789209058691-tick,1148,50346800
1789209058691-tick,1149,48864500
1789209058691-tick,1150,51222400
1789209058691-tick,1151,48858100
1789209058691-tick,1152,51196800
1789209058691-tick,1153,50553700
1789209058691-tick,1154,49025700
1789209058691-tick,1155,49987700
1789209058691-tick,1156,49290600
1789209058691-tick,1157,50504900
1789209058691-tick,1158,50329900
1789209058691-tick,1159,50249900
1789209058691-tick,1160,50552700
1789209058691-tick,1161,48464000
1789209058691-tick,1162,50671900
1789209058691-tick,1163,49384900
1789209058691-tick,1164,50354700
1789209058691-tick,1165,49461900
1789209058691-tick,1166,50873900
1789209058691-tick,1167,50721000
1789209058691-tick,1168,49334800
1789209058691-tick,1169,50348600
1789209058691-tick,1170,48821000
1789209058691-tick,1171,49792900
1789209058691-tick,1172,50552300
1789209058691-tick,1173,49753500
1789209058691-tick,1174,50461200
1789209058691-tick,1175,50661100
1789209058691-tick,1176,48657000
1789209058691-tick,1177,49975900
1789209058691-tick,1178,50912900
1789209058691-tick,1179,50594400
1789209058691-tick,1180,48444400
1789209058691-tick,1181,50007500
1789209058691-tick,1182,49987800
1789209058691-tick,1183,50367000
1789209058691-tick,1184,50442200
1789209058691-tick,1185,49551400
1789209058691-tick,1186,50043700
1789209058691-tick,1187,51136000
1789209058691-tick,1188,49223700
1789209058691-tick,1189,50260600
1789209058691-tick,1190,49932700
1789209058691-tick,1191,50158500
1789209058691-tick,1192,50283500
1789209058691-tick,1193,48648100
1789209058691-tick,1194,50761300
1789209058691-tick,1195,50421800
1789209058691-tick,1196,50097400
1789209058691-tick,1197,48964800
1789209058691-tick,1198,50169800
1789209058691-tick,1199,50971600
1789209058691-tick,1200,49097500
1789209058691-tick,1201,50165800
