gen,seq,delta_ns
1789205075096-tick,932,48359900
1789205075096-tick,933,50286800
1789205075096-tick,934,51858300
1789205075096-tick,935,49337500
1789205075096-tick,936,50383400
1789205075096-tick,937,49508400
1789205075096-tick,938,48944700
1789205075096-tick,939,49886500
1789205075096-tick,940,49895300
1789205075096-tick,941,51171800
1789205075096-tick,942,50728000
1789205075096-tick,943,47943200
1789205075096-tick,944,50239300
1789205075096-tick,945,50526200
1789205075096-tick,946,50403000
1789205075096-tick,947,49420400
1789205075096-tick,948,49727400
1789205075096-tick,949,50107200
1789205075096-tick,950,50410700
1789205075096-tick,951,49589100
1789205075096-tick,952,49848700
1789205075096-tick,953,50684700
1789205075096-tick,954,49062000
1789205075096-tick,955,51620000
1789205075096-tick,956,48421900
1789205075096-tick,957,51008000
1789205075096-tick,958,50218200
1789205075096-tick,959,49501900
1789205075096-tick,960,50714100
1789205075096-tick,961,48958400
1789205075096-tick,962,49537600
1789205075096-tick,963,50997500
1789205075096-tick,964,49036700
1789205075096-tick,965,50894400
1789205075096-tick,966,50001600
1789205075096-tick,967,49182500
1789205075096-tick,968,51699300
1789205075096-tick,969,49190700
1789205075096-tick,970,49239800
1789205075096-tick,971,50285000
1789205075096-tick,972,49485500
1789205075096-tick,973,51409700
1789205075096-tick,974,50513600
1789205075096-tick,975,49603000
1789205075096-tick,976,48541900
1789205075096-tick,977,50872600
1789205075096-tick,978,49421200
1789205075096-tick,979,50441100
1789205075096-tick,980,49479500
1789205075096-tick,981,49718600
1789205075096-tick,982,50544100
1789205075096-tick,983,49610600
1789205075096-tick,984,50000900
1789205075096-tick,985,50081700
1789205075096-tick,986,50439000
1789205075096-tick,987,49318100
1789205075096-tick,988,50423900
1789205075096-tick,989,49978800
1789205075096-tick,990,50168400
1789205075096-tick,991,49433200
1789205075096-tick,992,50077800
1789205075096-tick,993,50717100
1789205075096-tick,994,49363300
1789205075096-tick,995,50647300
1789205075096-tick,996,50992900
1789205075096-tick,997,48875400
1789205075096-tick,998,49526600
1789205075096-tick,999,50396100
1789205075096-tick,1000,49746400
1789205075096-tick,1001,50474600
1789205075096-tick,1002,49167100
1789205075096-tick,1003,51299000
1789205075096-tick,1004,50176700
1789205075096-tick,1005,49268900
1789205075096-tick,1006,51274000
1789205075096-tick,1007,49350400
1789205075096-tick,1008,50458700
1789205075096-tick,1009,48858900
1789205075096-tick,1010,50193100
1789205075096-tick,1011,50271300
1789205075096-tick,1012,49038900
1789205075096-tick,1013,51540100
1789205075096-tick,1014,49481300
1789205075096-tick,1015,49362100
1789205075096-tick,1016,49742500
1789205075096-tick,1017,49990200
1789205075096-tick,1018,49958100
1789205075096-tick,1019,49859900
1789205075096-tick,1020,50154300
1789205075096-tick,1021,50244000
1789205075096-tick,1022,49984500
1789205075096-tick,1023,50160100
1789205075096-tick,1024,49747300
1789205075096-tick,1025,51333700
1789205075096-tick,1026,49199400
1789205075096-tick,1027,49177300
1789205075096-tick,1028,50526100
1789205075096-tick,1029,49534700
1789205075096-tick,1030,51479000
1789205075096-tick,1031,48607300
1789205075096-tick,1032,50188500
1789205075096-tick,1033,50953600
1789205075096-tick,1034,48928300
1789205075096-tick,1035,50508000
1789205075096-tick,1036,49774000
1789205075096-tick,1037,49913800
1789205075096-tick,1038,50059800
1789205075096-tick,1039,49496300
1789205075096-tick,1040,50108400
1789205075096-tick,1041,50047900
1789205075096-tick,1042,51576500
1789205075096-tick,1043,49628600
1789205075096-tick,1044,48755800
1789205075096-tick,1045,51557600
1789205075096-tick,1046,49546900
1789205075096-tick,1047,48999600
1789205075096-tick,1048,49819900
1789205075096-tick,1049,50638100
1789205075096-tick,1050,50599100
1789205075096-tick,1051,49372700
1789205075096-tick,1052,49404200
1789205075096-tick,1053,51238200
1789205075096-tick,1054,49234700
1789205075096-tick,1055,51127000
1789205075096-tick,1056,48462700
1789205075096-tick,1057,50507700
1789205075096-tick,1058,51120300
1789205075096-tick,1059,48895300
1789205075096-tick,1060,50829300
1789205075096-tick,1061,49213000
1789205075096-tick,1062,50423700
1789205075096-tick,1063,50227100
1789205075096-tick,1064,48879400
1789205075096-tick,1065,50381100
1789205075096-tick,1066,49699200
1789205075096-tick,1067,49910500
1789205075096-tick,1068,49846700
1789205075096-tick,1069,49857500
1789205075096-tick,1070,50425300
1789205075096-tick,1071,49913700
1789205075096-tick,1072,49926500
1789205075096-tick,1073,49961700
1789205075096-tick,1074,51038500
1789205075096-tick,1075,49596800
1789205075096-tick,1076,49267500
1789205075096-tick,1077,50575200
1789205075096-tick,1078,50053400
1789205075096-tick,1079,50714100
1789205075096-tick,1080,48997400
1789205075096-tick,1081,49816600
1789205075096-tick,1082,51351800
1789205075096-tick,1083,49241900
1789205075096-tick,1084,50399400
1789205075096-tick,1085,48836900
1789205075096-tick,1086,50948200
1789205075096-tick,1087,50153400
1789205075096-tick,1088,49912300
1789205075096-tick,1089,49443100
1789205075096-tick,1090,50693900
1789205075096-tick,1091,50491100
1789205075096-tick,1092,49427500
1789205075096-tick,1093,48946500
1789205075096-tick,1094,49933100
1789205075096-tick,1095,50054700
1789205075096-tick,1096,50789300
1789205075096-tick,1097,49223400
1789205075096-tick,1098,50161800
1789205075096-tick,1099,50518400
1789205075096-tick,1100,50939100
1789205075096-tick,1101,49121100
1789205075096-tick,1102,49569100
1789205075096-tick,1103,51211200
1789205075096-tick,1104,48422900
1789205075096-tick,1105,51169000
1789205075096-tick,1106,48769600
1789205075096-tick,1107,50685900
1789205075096-tick,1108,50583700
1789205075096-tick,1109,49522700
1789205075096-tick,1110,49397500
1789205075096-tick,1111,49984900
1789205075096-tick,1112,50507800
1789205075096-tick,1113,50785200
1789205075096-tick,1114,48677700
1789205075096-tick,1115,50453000
1789205075096-tick,1116,50065900
1789205075096-tick,1117,50168600
1789205075096-tick,1118,49625300
1789205075096-tick,1119,50240700
1789205075096-tick,1120,50259900
1789205075096-tick,1121,49631500
1789205075096-tick,1122,49819200
1789205075096-tick,1123,49663200
1789205075096-tick,1124,50062600
1789205075096-tick,1125,50951200
1789205075096-tick,1126,48933800
1789205075096-tick,1127,51510300
1789205075096-tick,1128,48992000
1789205075096-tick,1129,49887800
1789205075096-tick,1130,50019300
1789205075096-tick,1131,50275700
1789205075096-tick,1132,50079100
1789205075096-tick,1133,50522000
1789205075096-tick,1134,49569300
1789205075096-tick,1135,49771700
1789205075096-tick,1136,49403800
1789205075096-tick,1137,50944300
1789205075096-tick,1138,50250400
1789205075096-tick,1139,50269800
1789205075096-tick,1140,50083700
1789205075096-tick,1141,50085500
1789205075096-tick,1142,48650300
1789205075096-tick,1143,50410000
1789205075096-tick,1144,49686400
1789205075096-tick,1145,51220300
1789205075096-tick,1146,48512100
1789205075096-tick,1147,50769700
1789205075096-tick,1148,49422400
1789205075096-tick,1149,51560000
1789205075096-tick,1150,49223300
1789205075096-tick,1151,49117900
1789205075096-tick,1152,49956800
1789205075096-tick,1153,51278200
1789205075096-tick,1154,50295100
1789205075096-tick,1155,49378800
1789205075096-tick,1156,50378800
1789205075096-tick,1157,49415700
1789205075096-tick,1158,49721500
1789205075096-tick,1159,50077800
1789205075096-tick,1160,50419700
1789205075096-tick,1161,48901200
1789205075096-tick,1162,50381300
1789205075096-tick,1163,49918500
1789205075096-tick,1164,51604300
1789205075096-tick,1165,48038000
1789205075096-tick,1166,50173300
1789205075096-tick,1167,50223200
1789205075096-tick,1168,49832400
1789205075096-tick,1169,51500800
1789205075096-tick,1170,49475000
1789205075096-tick,1171,48860800
1789205075096-tick,1172,51383200
1789205075096-tick,1173,48954200
1789205075096-tick,1174,50564800
1789205075096-tick,1175,50453100
1789205075096-tick,1176,50204100
1789205075096-tick,1177,49829400
1789205075096-tick,1178,48847800
1789205075096-tick,1179,50493800
1789205075096-tick,1180,50479800
1789205075096-tick,1181,50125900
1789205075096-tick,1182,50484300
1789205075096-tick,1183,49515900
1789205075096-tick,1184,48812500
1789205075096-tick,1185,51203200
1789205075096-tick,1186,50288400
1789205075096-tick,1187,49949800
1789205075096-tick,1188,49955800
1789205075096-tick,1189,49832500
1789205075096-tick,1190,48946400
1789205075096-tick,1191,51177800
1789205075096-tick,1192,48858100
1789205075096-tick,1193,51038800
1789205075096-tick,1194,50381700
1789205075096-tick,1195,49487100
1789205075096-tick,1196,48882300
1789205075096-tick,1197,50473400
1789205075096-tick,1198,50806600
1789205075096-tick,1199,49014100
1789205075096-tick,1200,50983600
1789205075096-tick,1201,49039400
1789205075096-tick,1202,49699100
1789205075096-tick,1203,49926300
1789205075096-tick,1204,51341500
1789205075096-tick,1205,50194100
1789205075096-tick,1206,49338300
1789205075096-tick,1207,50478700
1789205075096-tick,1208,50108200
1789205075096-tick,1209,48741600
1789205075096-tick,1210,50810400
1789205075096-tick,1211,49489300
1789205075096-tick,1212,49529800
1789205075096-tick,1213,50547300
1789205075096-tick,1214,51009400
1789205075096-tick,1215,50063100
1789205075096-tick,1216,48353300
1789205075096-tick,1217,49864000
1789205075096-tick,1218,50578000
1789205075096-tick,1219,50016100
1789205075096-tick,1220,51337900
1789205075096-tick,1221,49998900
1789205075096-tick,1222,49517200
1789205075096-tick,1223,49227900
1789205075096-tick,1224,49674200
1789205075096-tick,1225,51261400
1789205075096-tick,1226,49692300
1789205075096-tick,1227,49002600
1789205075096-tick,1228,51230300
1789205075096-tick,1229,49320100
1789205075096-tick,1230,49935700
1789205075096-tick,1231,51180600
1789205075096-tick,1232,48379500
1789205075096-tick,1233,51125700
1789205075096-tick,1234,48591900
1789205075096-tick,1235,50640200
1789205075096-tick,1236,49218000
1789205075096-tick,1237,50435500
1789205075096-tick,1238,49964600
1789205075096-tick,1239,50677800
1789205075096-tick,1240,50697400
1789205075096-tick,1241,48918600
1789205075096-tick,1242,49327600
1789205075096-tick,1243,50853600
1789205075096-tick,1244,50369800
1789205075096-tick,1245,49690100
1789205075096-tick,1246,51395500
1789205075096-tick,1247,48226300
1789205075096-tick,1248,49785500
1789205075096-tick,1249,51422700
1789205075096-tick,1250,48943600
1789205075096-tick,1251,50063900
1789205075096-tick,1252,50667900
1789205075096-tick,1253,48873000
1789205075096-tick,1254,51631600
1789205075096-tick,1255,48109300
1789205075096-tick,1256,50871200
1789205075096-tick,1257,50363100
1789205075096-tick,1258,48718000
1789205075096-tick,1259,50301300
1789205075096-tick,1260,49834100
1789205075096-tick,1261,50001800
1789205075096-tick,1262,50456000
1789205075096-tick,1263,51131100
1789205075096-tick,1264,49899900
1789205075096-tick,1265,50085900
1789205075096-tick,1266,50018100
1789205075096-tick,1267,48723600
1789205075096-tick,1268,51554300
1789205075096-tick,1269,48439200
1789205075096-tick,1270,51345400
1789205075096-tick,1271,48358000
1789205075096-tick,1272,50056200
1789205075096-tick,1273,49849800
1789205075096-tick,1274,49978800
1789205075096-tick,1275,51170500
1789205075096-tick,1276,48988700
1789205075096-tick,1277,51205800
1789205075096-tick,1278,49525100
1789205075096-tick,1279,49692000
1789205075096-tick,1280,49983200
1789205075096-tick,1281,50819400
1789205075096-tick,1282,49483100
1789205075096-tick,1283,50450600
1789205075096-tick,1284,50064000
1789205075096-tick,1285,48675700
1789205075096-tick,1286,49931400
1789205075096-tick,1287,50428400
1789205075096-tick,1288,51082400
1789205075096-tick,1289,50059200
1789205075096-tick,1290,48671600
1789205075096-tick,1291,49906300
1789205075096-tick,1292,49891500
1789205075096-tick,1293,50886100
1789205075096-tick,1294,50184400
1789205075096-tick,1295,49602500
1789205075096-tick,1296,49826800
1789205075096-tick,1297,51555300
1789205075096-tick,1298,48374700
1789205075096-tick,1299,50240900
1789205075096-tick,1300,50958300
1789205075096-tick,1301,48761700
1789205075096-tick,1302,51307600
1789205075096-tick,1303,48364100
1789205075096-tick,1304,50168000
1789205075096-tick,1305,50426500
1789205075096-tick,1306,50110200
1789205075096-tick,1307,50451900
1789205075096-tick,1308,50204500
1789205075096-tick,1309,48653400
1789205075096-tick,1310,51241700
1789205075096-tick,1311,50102200
1789205075096-tick,1312,49286900
1789205075096-tick,1313,49871600
1789205075096-tick,1314,50232600
1789205075096-tick,1315,49608600
1789205075096-tick,1316,50876600
1789205075096-tick,1317,48769000
1789205075096-tick,1318,50864200
1789205075096-tick,1319,50658700
1789205075096-tick,1320,49336300
1789205075096-tick,1321,50992900
1789205075096-tick,1322,48767600
1789205075096-tick,1323,50655700
1789205075096-tick,1324,50586400
1789205075096-tick,1325,48742600
1789205075096-tick,1326,50290200
1789205075096-tick,1327,49513100
1789205075096-tick,1328,50171600
1789205075096-tick,1329,50059900
1789205075096-tick,1330,50843100
1789205075096-tick,1331,49267600
1789205075096-tick,1332,49197000
1789205075096-tick,1333,51248500
1789205075096-tick,1334,49978000
1789205075096-tick,1335,48896600
1789205075096-tick,1336,51679900
1789205075096-tick,1337,48329300
1789205075096-tick,1338,50740100
1789205075096-tick,1339,50002100
1789205075096-tick,1340,50185900
1789205075096-tick,1341,50358300
1789205075096-tick,1342,49423700
1789205075096-tick,1343,49435000
1789205075096-tick,1344,50619300
1789205075096-tick,1345,49960700
1789205075096-tick,1346,49231400
1789205075096-tick,1347,50613300
1789205075096-tick,1348,50115100
1789205075096-tick,1349,49588200
1789205075096-tick,1350,50418400
1789205075096-tick,1351,50444500
1789205075096-tick,1352,50581200
1789205075096-tick,1353,49785200
1789205075096-tick,1354,48877200
1789205075096-tick,1355,49624400
1789205075096-tick,1356,51237100
1789205075096-tick,1357,49120900
1789205075096-tick,1358,51270400
1789205075096-tick,1359,50110500
1789205075096-tick,1360,49116800
1789205075096-tick,1361,50042600
1789205075096-tick,1362,49048900
1789205075096-tick,1363,51648200
1789205075096-tick,1364,49268500
1789205075096-tick,1365,49205400
1789205075096-tick,1366,50330500
1789205075096-tick,1367,49623700
1789205075096-tick,1368,49958100
1789205075096-tick,1369,51242600
1789205075096-tick,1370,48749400
1789205075096-tick,1371,50776900
1789205075096-tick,1372,49651400
1789205075096-tick,1373,49515700
1789205075096-tick,1374,50480600
1789205075096-tick,1375,49526600
1789205075096-tick,1376,49910300
1789205075096-tick,1377,51267900
1789205075096-tick,1378,48714500
1789205075096-tick,1379,50325300
1789205075096-tick,1380,51195600
1789205075096-tick,1381,50166900
1789205075096-tick,1382,49119400
1789205075096-tick,1383,50421300
1789205075096-tick,1384,49116200
1789205075096-tick,1385,51227300
1789205075096-tick,1386,49937500
1789205075096-tick,1387,49115900
1789205075096-tick,1388,49984900
1789205075096-tick,1389,49580900
1789205075096-tick,1390,49953600
1789205075096-tick,1391,50014400
1789205075096-tick,1392,51676200
1789205075096-tick,1393,48414200
1789205075096-tick,1394,50198200
1789205075096-tick,1395,49928000
1789205075096-tick,1396,49833000
1789205075096-tick,1397,51226600
1789205075096-tick,1398,49200200
1789205075096-tick,1399,50658800
1789205075096-tick,1400,50093600
1789205075096-tick,1401,48622400
1789205075096-tick,1402,50118400
1789205075096-tick,1403,50009400
1789205075096-tick,1404,51322300
1789205075096-tick,1405,49999700
1789205075096-tick,1406,48984600
1789205075096-tick,1407,49802600
1789205075096-tick,1408,51456500
1789205075096-tick,1409,48375300
1789205075096-tick,1410,50809000
1789205075096-tick,1411,49305000
1789205075096-tick,1412,50477700
1789205075096-tick,1413,49371900
1789205075096-tick,1414,50980600
1789205075096-tick,1415,49093600
1789205075096-tick,1416,49840900
1789205075096-tick,1417,51095600
1789205075096-tick,1418,49955700
1789205075096-tick,1419,50463500
1789205075096-tick,1420,49257300
1789205075096-tick,1421,49560900
1789205075096-tick,1422,51627200
1789205075096-tick,1423,48476300
1789205075096-tick,1424,49993500
1789205075096-tick,1425,50033800
1789205075096-tick,1426,51692100
1789205075096-tick,1427,48983800
1789205075096-tick,1428,48924900
1789205075096-tick,1429,51911500
1789205075096-tick,1430,48173100
1789205075096-tick,1431,50505200
1789205075096-tick,1432,49895700
1789205075096-tick,1433,49614500
1789205075096-tick,1434,50722800
1789205075096-tick,1435,49193200
1789205075096-tick,1436,49950400
1789205075096-tick,1437,50741400
1789205075096-tick,1438,49696100
1789205075096-tick,1439,49902500
1789205075096-tick,1440,49728600
1789205075096-tick,1441,50979100
1789205075096-tick,1442,50376200
1789205075096-tick,1443,49858400
1789205075096-tick,1444,50061500
1789205075096-tick,1445,48815200
1789205075096-tick,1446,50688100
1789205075096-tick,1447,49906000
1789205075096-tick,1448,51059300
1789205075096-tick,1449,48377100
1789205075096-tick,1450,51464900
1789205075096-tick,1451,48448800
1789205075096-tick,1452,50196400
1789205075096-tick,1453,49713000
1789205075096-tick,1454,50685400
1789205075096-tick,1455,49806300
1789205075096-tick,1456,51160100
1789205075096-tick,1457,48825100
1789205075096-tick,1458,49738700
1789205075096-tick,1459,49751100
1789205075096-tick,1460,51843400
1789205075096-tick,1461,48789700
1789205075096-tick,1462,49447300
1789205075096-tick,1463,50492900
1789205075096-tick,1464,50348200
1789205075096-tick,1465,49366900
1789205075096-tick,1466,50258300
1789205075096-tick,1467,50016900
1789205075096-tick,1468,49727700
1789205075096-tick,1469,50981900
1789205075096-tick,1470,50523800
1789205075096-tick,1471,49747600
1789205075096-tick,1472,50153700
1789205075096-tick,1473,50196300
1789205075096-tick,1474,49653700
1789205075096-tick,1475,50372400
1789205075096-tick,1476,48873700
1789205075096-tick,1477,49410400
1789205075096-tick,1478,50146100
1789205075096-tick,1479,50440300
1789205075096-tick,1480,49726500
1789205075096-tick,1481,49585200
1789205075096-tick,1482,51467400
1789205075096-tick,1483,48697600
1789205075096-tick,1484,51116900
1789205075096-tick,1485,48874700
1789205075096-tick,1486,50216300
1789205075096-tick,1487,51027600
1789205075096-tick,1488,48665800
1789205075096-tick,1489,50601400
1789205075096-tick,1490,49229600
1789205075096-tick,1491,50464800
1789205075096-tick,1492,49852300
1789205075096-tick,1493,50328200
1789205075096-tick,1494,50637300
1789205075096-tick,1495,49237500
1789205075096-tick,1496,50776400
1789205075096-tick,1497,48948400
1789205075096-tick,1498,50009600
1789205075096-tick,1499,50758300
1789205075096-tick,1500,49860200
1789205075096-tick,1501,51026800
1789205075096-tick,1502,48706400
1789205075096-tick,1503,49483400
1789205075096-tick,1504,50081400
1789205075096-tick,1505,50370800
1789205075096-tick,1506,50187900
1789205075096-tick,1507,50302300
1789205075096-tick,1508,50546500
1789205075096-tick,1509,48645400
1789205075096-tick,1510,50349200
1789205075096-tick,1511,50486100
1789205075096-tick,1512,50054300
1789205075096-tick,1513,49245900
1789205075096-tick,1514,49680800
1789205075096-tick,1515,50905900
1789205075096-tick,1516,50134100
1789205075096-tick,1517,49931700
1789205075096-tick,1518,50765200
1789205075096-tick,1519,49830900
1789205075096-tick,1520,48457600
1789205075096-tick,1521,49930500
1789205075096-tick,1522,50100800
1789205075096-tick,1523,51029200
1789205075096-tick,1524,49481200
1789205075096-tick,1525,51450000
1789205075096-tick,1526,49523100
1789205075096-tick,1527,48782700
1789205075096-tick,1528,49702500
1789205075096-tick,1529,51381000
1789205075096-tick,1530,48757800
1789205075096-tick,1531,50795200
1789205075096-tick,1532,50211900
1789205075096-tick,1533,50326100
1789205075096-tick,1534,49259300
1789205075096-tick,1535,49645200
1789205075096-tick,1536,50537200
1789205075096-tick,1537,49649400
1789205075096-tick,1538,49862800
1789205075096-tick,1539,50470700
1789205075096-tick,1540,50436100
1789205075096-tick,1541,48630500
1789205075096-tick,1542,50577900
1789205075096-tick,1543,51381800
1789205075096-tick,1544,48542100
1789205075096-tick,1545,50063700
1789205075096-tick,1546,49663100
1789205075096-tick,1547,49755000
1789205075096-tick,1548,50406300
1789205075096-tick,1549,50330300
1789205075096-tick,1550,50879200
1789205075096-tick,1551,49292900
1789205075096-tick,1552,49884800
1789205075096-tick,1553,49626700
1789205075096-tick,1554,51270000
1789205075096-tick,1555,50093000
1789205075096-tick,1556,48502000
1789205075096-tick,1557,49758400
1789205075096-tick,1558,51221000
1789205075096-tick,1559,49060700
1789205075096-tick,1560,50141900
1789205075096-tick,1561,50252600
1789205075096-tick,1562,49469900
1789205075096-tick,1563,51643700
1789205075096-tick,1564,48364200
1789205075096-tick,1565,51104500
1789205075096-tick,1566,49450900
1789205075096-tick,1567,50014700
1789205075096-tick,1568,50513100
1789205075096-tick,1569,49045500
1789205075096-tick,1570,49834500
1789205075096-tick,1571,50176900
1789205075096-tick,1572,51260900
1789205075096-tick,1573,49989700
1789205075096-tick,1574,48522300
1789205075096-tick,1575,50597300
1789205075096-tick,1576,49541200
1789205075096-tick,1577,49730200
1789205075096-tick,1578,51464200
1789205075096-tick,1579,49499900
1789205075096-tick,1580,50552100
1789205075096-tick,1581,48560700
1789205075096-tick,1582,51507000
1789205075096-tick,1583,48467400
1789205075096-tick,1584,50448000
1789205075096-tick,1585,50160400
1789205075096-tick,1586,51175200
1789205075096-tick,1587,48403600
1789205075096-tick,1588,51064100
1789205075096-tick,1589,48856900
1789205075096-tick,1590,51607800
1789205075096-tick,1591,48299700
1789205075096-tick,1592,50007300
1789205075096-tick,1593,50747200
1789205075096-tick,1594,50582000
1789205075096-tick,1595,49580700
1789205075096-tick,1596,50671800
1789205075096-tick,1597,50325200
1789205075096-tick,1598,48110200
1789205075096-tick,1599,51751200
1789205075096-tick,1600,48685800
1789205075096-tick,1601,50623000
1789205075096-tick,1602,49396100
1789205075096-tick,1603,49551100
1789205075096-tick,1604,49962200
1789205075096-tick,1605,51076800
1789205075096-tick,1606,48891700
1789205075096-tick,1607,50426800
1789205075096-tick,1608,51307000
1789205075096-tick,1609,48372500
1789205075096-tick,1610,49915200
1789205075096-tick,1611,50545000
1789205075096-tick,1612,49845700
1789205075096-tick,1613,49603300
1789205075096-tick,1614,50995800
1789205075096-tick,1615,50322900
1789205075096-tick,1616,50170000
1789205075096-tick,1617,49398300
1789205075096-tick,1618,50642800
1789205075096-tick,1619,48543700
1789205075096-tick,1620,50311800
1789205075096-tick,1621,51582800
1789205075096-tick,1622,49622300
1789205075096-tick,1623,49944300
1789205075096-tick,1624,49425700
1789205075096-tick,1625,49525200
1789205075096-tick,1626,51110700
1789205075096-tick,1627,49765800
1789205075096-tick,1628,49226000
1789205075096-tick,1629,49842000
1789205075096-tick,1630,49837200
1789205075096-tick,1631,49744300
1789205075096-tick,1632,51260100
1789205075096-tick,1633,50459900
1789205075096-tick,1634,48884300
1789205075096-tick,1635,49689900
1789205075096-tick,1636,49928400
1789205075096-tick,1637,51243500
1789205075096-tick,1638,49170700
1789205075096-tick,1639,49555600
1789205075096-tick,1640,51662900
1789205075096-tick,1641,50129200
1789205075096-tick,1642,49684600
1789205075096-tick,1643,49705400
1789205075096-tick,1644,49038900
1789205075096-tick,1645,50474800
1789205075096-tick,1646,50635000
1789205075096-tick,1647,50203900
1789205075096-tick,1648,49300700
1789205075096-tick,1649,48981400
1789205075096-tick,1650,50311300
1789205075096-tick,1651,50477600
1789205075096-tick,1652,49580200
1789205075096-tick,1653,51208000
1789205075096-tick,1654,48642500
1789205075096-tick,1655,50677500
1789205075096-tick,1656,50579200
1789205075096-tick,1657,48469700
1789205075096-tick,1658,51280000
1789205075096-tick,1659,49576400
1789205075096-tick,1660,49434600
1789205075096-tick,1661,50441200
1789205075096-tick,1662,51221500
1789205075096-tick,1663,49078100
1789205075096-tick,1664,49432700
1789205075096-tick,1665,50452700
1789205075096-tick,1666,49861200
1789205075096-tick,1667,49968800
1789205075096-tick,1668,50710200
1789205075096-tick,1669,49064700
1789205075096-tick,1670,51314600
1789205075096-tick,1671,49074800
1789205075096-tick,1672,50611600
1789205075096-tick,1673,49101100
1789205075096-tick,1674,50352800
1789205075096-tick,1675,50284300
1789205075096-tick,1676,49502600
1789205075096-tick,1677,50659900
1789205075096-tick,1678,48907200
1789205075096-tick,1679,49796800
1789205075096-tick,1680,50166100
1789205075096-tick,1681,50608000
1789205075096-tick,1682,50236600
1789205075096-tick,1683,48959800
1789205075096-tick,1684,50062400
1789205075096-tick,1685,51528400
1789205075096-tick,1686,48321300
1789205075096-tick,1687,50590900
1789205075096-tick,1688,50074900
1789205075096-tick,1689,49847100
1789205075096-tick,1690,51479800
1789205075096-tick,1691,48727100
1789205075096-tick,1692,49923400
1789205075096-tick,1693,49703700
1789205075096-tick,1694,51061400
1789205075096-tick,1695,49125100
1789205075096-tick,1696,49642100
1789205075096-tick,1697,51577800
1789205075096-tick,1698,49229800
1789205075096-tick,1699,50544800
1789205075096-tick,1700,48940000
1789205075096-tick,1701,49503100
1789205075096-tick,1702,51535100
1789205075096-tick,1703,48626100
1789205075096-tick,1704,50236300
1789205075096-tick,1705,49694600
1789205075096-tick,1706,51461800
1789205075096-tick,1707,49318200
1789205075096-tick,1708,49282200
1789205075096-tick,1709,51638800
1789205075096-tick,1710,48860100
1789205075096-tick,1711,49527200
1789205075096-tick,1712,50170300
1789205075096-tick,1713,50567200
1789205075096-tick,1714,50448700
1789205075096-tick,1715,49758100
1789205075096-tick,1716,49026800
1789205075096-tick,1717,50836800
1789205075096-tick,1718,49599500
1789205075096-tick,1719,50505100
1789205075096-tick,1720,50358900
1789205075096-tick,1721,50512200
1789205075096-tick,1722,49571800
1789205075096-tick,1723,49538600
1789205075096-tick,1724,50313900
1789205075096-tick,1725,50294200
1789205075096-tick,1726,49886800
1789205075096-tick,1727,49267200
1789205075096-tick,1728,49910400
1789205075096-tick,1729,50448900
1789205075096-tick,1730,48809000
1789205075096-tick,1731,51125300
1789205075096-tick,1732,50130600
1789205075096-tick,1733,49511200
1789205075096-tick,1734,50348700
1789205075096-tick,1735,49709900
1789205075096-tick,1736,49699100
1789205075096-tick,1737,49613800
1789205075096-tick,1738,50262400
1789205075096-tick,1739,50560500
1789205075096-tick,1740,49675100
1789205075096-tick,1741,51183100
1789205075096-tick,1742,48672700
1789205075096-tick,1743,50552200
1789205075096-tick,1744,50399300
1789205075096-tick,1745,48762100
1789205075096-tick,1746,51114100
1789205075096-tick,1747,48689200
1789205075096-tick,1748,50564700
1789205075096-tick,1749,50223900
1789205075096-tick,1750,50090200
1789205075096-tick,1751,49908500
1789205075096-tick,1752,50908600
1789205075096-tick,1753,48534900
1789205075096-tick,1754,51679700
1789205075096-tick,1755,48878400
1789205075096-tick,1756,49890700
1789205075096-tick,1757,50123600
1789205075096-tick,1758,50313000
1789205075096-tick,1759,50136600
1789205075096-tick,1760,50179300
1789205075096-tick,1761,50333300
1789205075096-tick,1762,49958400
1789205075096-tick,1763,49142400
1789205075096-tick,1764,50049400
1789205075096-tick,1765,50111700
1789205075096-tick,1766,50656800
1789205075096-tick,1767,48740300
1789205075096-tick,1768,49669400
1789205075096-tick,1769,50184900
1789205075096-tick,1770,50226100
1789205075096-tick,1771,50450700
1789205075096-tick,1772,49668400
1789205075096-tick,1773,50026400
1789205075096-tick,1774,50373800
1789205075096-tick,1775,50515500
1789205075096-tick,1776,49100100
1789205075096-tick,1777,50052700
1789205075096-tick,1778,49885600
1789205075096-tick,1779,51129500
1789205075096-tick,1780,48458800
1789205075096-tick,1781,50272600
1789205075096-tick,1782,49844800
1789205075096-tick,1783,51515700
1789205075096-tick,1784,48366700
1789205075096-tick,1785,50169600
1789205075096-tick,1786,51178400
1789205075096-tick,1787,50153700
1789205075096-tick,1788,48376200
1789205075096-tick,1789,50165500
1789205075096-tick,1790,51522500
1789205075096-tick,1791,48464100
1789205075096-tick,1792,49955400
1789205075096-tick,1793,50746100
1789205075096-tick,1794,50211200
1789205075096-tick,1795,49652300
1789205075096-tick,1796,50001900
1789205075096-tick,1797,49948800
1789205075096-tick,1798,49469200
1789205075096-tick,1799,50520300
1789205075096-tick,1800,49941500
1789205075096-tick,1801,50019100
1789205075096-tick,1802,49908600
1789205075096-tick,1803,50258300
1789205075096-tick,1804,50644900
1789205075096-tick,1805,49182600
1789205075096-tick,1806,49413400
1789205075096-tick,1807,51665200
1789205075096-tick,1808,49172500
1789205075096-tick,1809,49984100
