gen,seq,delta_ns
1789211144065-tick,932,45466600
1789211144065-tick,933,45930500
1789211144065-tick,934,47865400
1789211144065-tick,935,60494700
1789211144065-tick,936,47305900
1789211144065-tick,937,46952700
1789211144065-tick,938,45383200
1789211144065-tick,939,62065900
1789211144065-tick,940,46558100
1789211144065-tick,941,46151200
1789211144065-tick,942,45517500
1789211144065-tick,943,61782500
1789211144065-tick,944,47111300
1789211144065-tick,945,46481400
1789211144065-tick,946,46541200
1789211144065-tick,947,47203100
1789211144065-tick,948,62342800
1789211144065-tick,949,46595400
1789211144065-tick,950,46371000
1789211144065-tick,951,46051500
1789211144065-tick,952,46900700
1789211144065-tick,953,63413900
1789211144065-tick,954,47027200
1789211144065-tick,955,48141200
1789211144065-tick,956,46691300
1789211144065-tick,957,47070100
1789211144065-tick,958,62510500
1789211144065-tick,959,46775500
1789211144065-tick,960,46214600
1789211144065-tick,961,47464400
1789211144065-tick,962,46584300
1789211144065-tick,963,47714200
1789211144065-tick,964,63031600
1789211144065-tick,965,46129200
1789211144065-tick,966,45812300
1789211144065-tick,967,46096300
1789211144065-tick,968,62203700
1789211144065-tick,969,48166500
1789211144065-tick,970,45669600
1789211144065-tick,971,47160500
1789211144065-tick,972,46880600
1789211144065-tick,973,61972800
1789211144065-tick,974,46100800
1789211144065-tick,975,46962100
1789211144065-tick,976,47351200
1789211144065-tick,977,46841900
1789211144065-tick,978,61082900
1789211144065-tick,979,46395700
1789211144065-tick,980,45898000
1789211144065-tick,981,46893900
1789211144065-tick,982,61996100
1789211144065-tick,983,48030700
1789211144065-tick,984,46756200
1789211144065-tick,985,47597500
1789211144065-tick,986,46956100
1789211144065-tick,987,61978200
1789211144065-tick,988,46608100
1789211144065-tick,989,45165500
1789211144065-tick,990,46406900
1789211144065-tick,991,62061600
1789211144065-tick,992,46700600
1789211144065-tick,993,46859000
1789211144065-tick,994,45751000
1789211144065-tick,995,47016100
1789211144065-tick,996,62831800
1789211144065-tick,997,47018300
1789211144065-tick,998,47776600
1789211144065-tick,999,47634400
1789211144065-tick,1000,45072700
1789211144065-tick,1001,63297200
1789211144065-tick,1002,46944300
1789211144065-tick,1003,46526900
1789211144065-tick,1004,47005900
1789211144065-tick,1005,46830100
1789211144065-tick,1006,62554200
1789211144065-tick,1007,46560500
1789211144065-tick,1008,46988000
1789211144065-tick,1009,46684100
1789211144065-tick,1010,48039700
1789211144065-tick,1011,48055800
1789211144065-tick,1012,60881900
1789211144065-tick,1013,46914000
1789211144065-tick,1014,46022600
1789211144065-tick,1015,45861800
1789211144065-tick,1016,62412900
1789211144065-tick,1017,44921400
1789211144065-tick,1018,45293800
1789211144065-tick,1019,62228400
1789211144065-tick,1020,46702000
1789211144065-tick,1021,48035800
1789211144065-tick,1022,45279300
1789211144065-tick,1023,47534700
1789211144065-tick,1024,62044200
1789211144065-tick,1025,48547300
1789211144065-tick,1026,47969000
1789211144065-tick,1027,45220900
1789211144065-tick,1028,46855000
1789211144065-tick,1029,61372600
1789211144065-tick,1030,47084300
1789211144065-tick,1031,46882400
1789211144065-tick,1032,46727100
1789211144065-tick,1033,46750700
1789211144065-tick,1034,63173900
1789211144065-tick,1035,47986000
1789211144065-tick,1036,47921900
1789211144065-tick,1037,47552300
1789211144065-tick,1038,47003800
1789211144065-tick,1039,47687400
1789211144065-tick,1040,60421300
1789211144065-tick,1041,45545800
1789211144065-tick,1042,47438600
1789211144065-tick,1043,46464900
1789211144065-tick,1044,61393900
1789211144065-tick,1045,46620700
1789211144065-tick,1046,46469700
1789211144065-tick,1047,46869400
1789211144065-tick,1048,60006800
1789211144065-tick,1049,46888800
1789211144065-tick,1050,45394200
1789211144065-tick,1051,46974500
1789211144065-tick,1052,46316500
1789211144065-tick,1053,61666900
1789211144065-tick,1054,47295500
1789211144065-tick,1055,45788200
1789211144065-tick,1056,46358300
1789211144065-tick,1057,62206800
1789211144065-tick,1058,45818700
1789211144065-tick,1059,46206300
1789211144065-tick,1060,46778900
1789211144065-tick,1061,61729300
1789211144065-tick,1062,46362300
1789211144065-tick,1063,47103400
1789211144065-tick,1064,46386600
1789211144065-tick,1065,60972500
1789211144065-tick,1066,47082900
1789211144065-tick,1067,47187800
1789211144065-tick,1068,45764500
1789211144065-tick,1069,47088600
1789211144065-tick,1070,61851200
1789211144065-tick,1071,46502000
1789211144065-tick,1072,46363800
1789211144065-tick,1073,47886300
1789211144065-tick,1074,46906700
1789211144065-tick,1075,61573800
1789211144065-tick,1076,47363400
1789211144065-tick,1077,46558600
1789211144065-tick,1078,46714900
1789211144065-tick,1079,47489400
1789211144065-tick,1080,61959600
1789211144065-tick,1081,47524900
1789211144065-tick,1082,46487500
1789211144065-tick,1083,46857500
1789211144065-tick,1084,61300100
1789211144065-tick,1085,46519200
1789211144065-tick,1086,47281900
1789211144065-tick,1087,45259400
1789211144065-tick,1088,47176700
1789211144065-tick,1089,61541000
1789211144065-tick,1090,46242000
1789211144065-tick,1091,47238900
1789211144065-tick,1092,46273200
1789211144065-tick,1093,61322100
1789211144065-tick,1094,45362400
1789211144065-tick,1095,48024100
1789211144065-tick,1096,47114700
1789211144065-tick,1097,46398500
1789211144065-tick,1098,62639100
1789211144065-tick,1099,47683400
1789211144065-tick,1100,47072900
1789211144065-tick,1101,46978700
1789211144065-tick,1102,47669300
1789211144065-tick,1103,62461800
1789211144065-tick,1104,46707600
1789211144065-tick,1105,46220900
1789211144065-tick,1106,48046800
1789211144065-tick,1107,46905100
1789211144065-tick,1108,60943200
1789211144065-tick,1109,46896900
1789211144065-tick,1110,46089000
1789211144065-tick,1111,46539900
1789211144065-tick,1112,46934500
1789211144065-tick,1113,62203400
1789211144065-tick,1114,45994400
1789211144065-tick,1115,46856100
1789211144065-tick,1116,46846300
1789211144065-tick,1117,61289200
1789211144065-tick,1118,47063700
1789211144065-tick,1119,48042900
1789211144065-tick,1120,46606000
1789211144065-tick,1121,47187300
1789211144065-tick,1122,61841500
1789211144065-tick,1123,47194500
1789211144065-tick,1124,45847800
1789211144065-tick,1125,47294600
1789211144065-tick,1126,47969700
1789211144065-tick,1127,62281500
1789211144065-tick,1128,46062500
1789211144065-tick,1129,46285800
1789211144065-tick,1130,47025100
1789211144065-tick,1131,46142700
1789211144065-tick,1132,64043300
1789211144065-tick,1133,45201600
1789211144065-tick,1134,47351800
1789211144065-tick,1135,47010100
1789211144065-tick,1136,48924900
1789211144065-tick,1137,46687800
1789211144065-tick,1138,61919700
1789211144065-tick,1139,47545500
1789211144065-tick,1140,47499000
1789211144065-tick,1141,46578800
1789211144065-tick,1142,60725600
1789211144065-tick,1143,46711800
1789211144065-tick,1144,45236600
1789211144065-tick,1145,46697500
1789211144065-tick,1146,47058300
1789211144065-tick,1147,61718500
1789211144065-tick,1148,46943000
1789211144065-tick,1149,45547300
1789211144065-tick,1150,47881400
1789211144065-tick,1151,62747900
1789211144065-tick,1152,47670900
1789211144065-tick,1153,47561500
1789211144065-tick,1154,45839900
1789211144065-tick,1155,47309200
1789211144065-tick,1156,47668700
1789211144065-tick,1157,62345600
1789211144065-tick,1158,47701400
1789211144065-tick,1159,47480800
1789211144065-tick,1160,47085200
1789211144065-tick,1161,45797000
1789211144065-tick,1162,61358100
1789211144065-tick,1163,46109300
1789211144065-tick,1164,47289500
1789211144065-tick,1165,46971700
1789211144065-tick,1166,61472000
1789211144065-tick,1167,46484400
1789211144065-tick,1168,46329700
1789211144065-tick,1169,45021400
1789211144065-tick,1170,62580000
1789211144065-tick,1171,46567800
1789211144065-tick,1172,45568600
1789211144065-tick,1173,46585800
1789211144065-tick,1174,47321200
1789211144065-tick,1175,60986600
1789211144065-tick,1176,47738000
1789211144065-tick,1177,46867200
1789211144065-tick,1178,48059700
1789211144065-tick,1179,46081600
1789211144065-tick,1180,61336000
1789211144065-tick,1181,46895000
1789211144065-tick,1182,47081900
1789211144065-tick,1183,47429800
1789211144065-tick,1184,61543300
1789211144065-tick,1185,46446300
1789211144065-tick,1186,44985600
1789211144065-tick,1187,47253600
1789211144065-tick,1188,47508200
1789211144065-tick,1189,60620100
1789211144065-tick,1190,46861300
1789211144065-tick,1191,45930900
1789211144065-tick,1192,46912100
1789211144065-tick,1193,62051600
1789211144065-tick,1194,46701800
1789211144065-tick,1195,46891100
1789211144065-tick,1196,44934600
1789211144065-tick,1197,60818500
1789211144065-tick,1198,45414900
1789211144065-tick,1199,46366100
1789211144065-tick,1200,46055400
1789211144065-tick,1201,60826900
1789211144065-tick,1202,47268200
1789211144065-tick,1203,45898300
1789211144065-tick,1204,45232600
