gen,seq,delta_ns
1789210980656-tick,932,47550300
1789210980656-tick,933,45890000
1789210980656-tick,934,46734600
1789210980656-tick,935,46100200
1789210980656-tick,936,63078500
1789210980656-tick,937,46949800
1789210980656-tick,938,46551500
1789210980656-tick,939,47530100
1789210980656-tick,940,47344900
1789210980656-tick,941,63262100
1789210980656-tick,942,47126800
1789210980656-tick,943,47382300
1789210980656-tick,944,48251100
1789210980656-tick,945,45788000
1789210980656-tick,946,47908700
1789210980656-tick,947,61176100
1789210980656-tick,948,47946200
1789210980656-tick,949,46174800
1789210980656-tick,950,47337200
1789210980656-tick,951,46945200
1789210980656-tick,952,63416800
1789210980656-tick,953,47466800
1789210980656-tick,954,47871800
1789210980656-tick,955,46389600
1789210980656-tick,956,47867800
1789210980656-tick,957,47717100
1789210980656-tick,958,62827300
1789210980656-tick,959,46840100
1789210980656-tick,960,48035000
1789210980656-tick,961,47064600
1789210980656-tick,962,46731800
1789210980656-tick,963,60020100
1789210980656-tick,964,46954500
1789210980656-tick,965,46814900
1789210980656-tick,966,46158500
1789210980656-tick,967,47879200
1789210980656-tick,968,62791700
1789210980656-tick,969,47586600
1789210980656-tick,970,45769000
1789210980656-tick,971,48440400
1789210980656-tick,972,46985900
1789210980656-tick,973,61926800
1789210980656-tick,974,47224600
1789210980656-tick,975,45451700
1789210980656-tick,976,47411400
1789210980656-tick,977,46331100
1789210980656-tick,978,61579000
1789210980656-tick,979,47163100
1789210980656-tick,980,46157200
1789210980656-tick,981,46454300
1789210980656-tick,982,62427100
1789210980656-tick,983,46500800
1789210980656-tick,984,46058800
1789210980656-tick,985,47013700
1789210980656-tick,986,46284800
1789210980656-tick,987,61720300
1789210980656-tick,988,46794900
1789210980656-tick,989,47120100
1789210980656-tick,990,46375700
1789210980656-tick,991,62977600
1789210980656-tick,992,46558100
1789210980656-tick,993,47019700
1789210980656-tick,994,46350600
1789210980656-tick,995,47800400
1789210980656-tick,996,48413800
1789210980656-tick,997,63106400
1789210980656-tick,998,46254600
1789210980656-tick,999,47834800
1789210980656-tick,1000,46219700
1789210980656-tick,1001,46350200
1789210980656-tick,1002,62088500
1789210980656-tick,1003,46497900
1789210980656-tick,1004,45177300
1789210980656-tick,1005,47051900
1789210980656-tick,1006,62599200
1789210980656-tick,1007,46254900
1789210980656-tick,1008,47965300
1789210980656-tick,1009,45935400
1789210980656-tick,1010,48434200
1789210980656-tick,1011,46847400
1789210980656-tick,1012,61613500
1789210980656-tick,1013,45857100
1789210980656-tick,1014,47041600
1789210980656-tick,1015,47509200
1789210980656-tick,1016,61475800
1789210980656-tick,1017,47359600
1789210980656-tick,1018,46144200
1789210980656-tick,1019,46513700
1789210980656-tick,1020,47181300
1789210980656-tick,1021,60879600
1789210980656-tick,1022,47140600
1789210980656-tick,1023,45943400
1789210980656-tick,1024,46463000
1789210980656-tick,1025,49236700
1789210980656-tick,1026,49667800
1789210980656-tick,1027,49786100
1789210980656-tick,1028,51495100
1789210980656-tick,1029,49030700
1789210980656-tick,1030,49176500
1789210980656-tick,1031,50318300
1789210980656-tick,1032,50079800
1789210980656-tick,1033,49934700
1789210980656-tick,1034,50439200
1789210980656-tick,1035,49995100
1789210980656-tick,1036,49800200
1789210980656-tick,1037,49551000
1789210980656-tick,1038,51681600
1789210980656-tick,1039,49533900
1789210980656-tick,1040,49468700
1789210980656-tick,1041,50591500
1789210980656-tick,1042,48672400
1789210980656-tick,1043,50425200
1789210980656-tick,1044,49528900
1789210980656-tick,1045,51436300
1789210980656-tick,1046,48540900
1789210980656-tick,1047,51355900
1789210980656-tick,1048,48753000
1789210980656-tick,1049,50620500
1789210980656-tick,1050,49751000
1789210980656-tick,1051,50204900
1789210980656-tick,1052,49372800
1789210980656-tick,1053,51296600
1789210980656-tick,1054,48625700
1789210980656-tick,1055,49994500
1789210980656-tick,1056,50706000
1789210980656-tick,1057,50240000
1789210980656-tick,1058,49109000
1789210980656-tick,1059,50860600
1789210980656-tick,1060,50412400
1789210980656-tick,1061,49589100
1789210980656-tick,1062,49352300
1789210980656-tick,1063,49832300
1789210980656-tick,1064,50658800
1789210980656-tick,1065,49967300
1789210980656-tick,1066,50818500
1789210980656-tick,1067,48695200
1789210980656-tick,1068,50347000
1789210980656-tick,1069,50140300
1789210980656-tick,1070,49283500
1789210980656-tick,1071,50392600
1789210980656-tick,1072,50105700
1789210980656-tick,1073,51369600
1789210980656-tick,1074,48179400
1789210980656-tick,1075,51602600
1789210980656-tick,1076,48871600
1789210980656-tick,1077,51034600
1789210980656-tick,1078,48486400
1789210980656-tick,1079,50636700
1789210980656-tick,1080,50584800
1789210980656-tick,1081,50084400
1789210980656-tick,1082,49147900
1789210980656-tick,1083,50120100
1789210980656-tick,1084,49350700
1789210980656-tick,1085,50028200
1789210980656-tick,1086,50834000
1789210980656-tick,1087,49393700
1789210980656-tick,1088,50689900
1789210980656-tick,1089,49461400
1789210980656-tick,1090,50951400
1789210980656-tick,1091,48921800
1789210980656-tick,1092,49988400
1789210980656-tick,1093,50000600
1789210980656-tick,1094,49927400
1789210980656-tick,1095,50162300
1789210980656-tick,1096,50522900
1789210980656-tick,1097,49493300
1789210980656-tick,1098,51385400
1789210980656-tick,1099,48264000
1789210980656-tick,1100,51650900
1789210980656-tick,1101,48397900
1789210980656-tick,1102,51288100
1789210980656-tick,1103,49950800
1789210980656-tick,1104,49010100
1789210980656-tick,1105,51052600
1789210980656-tick,1106,49211600
1789210980656-tick,1107,49397500
1789210980656-tick,1108,51793100
1789210980656-tick,1109,49954500
1789210980656-tick,1110,48296200
1789210980656-tick,1111,50270800
1789210980656-tick,1112,49967600
1789210980656-tick,1113,51124100
1789210980656-tick,1114,49099600
1789210980656-tick,1115,50950600
1789210980656-tick,1116,49592200
1789210980656-tick,1117,50276100
1789210980656-tick,1118,50219800
1789210980656-tick,1119,49135100
1789210980656-tick,1120,50154700
1789210980656-tick,1121,49947000
1789210980656-tick,1122,49879800
1789210980656-tick,1123,50229700
1789210980656-tick,1124,49928600
1789210980656-tick,1125,50626900
1789210980656-tick,1126,49031300
1789210980656-tick,1127,51090300
1789210980656-tick,1128,49019700
1789210980656-tick,1129,49547600
1789210980656-tick,1130,50484600
1789210980656-tick,1131,49981200
1789210980656-tick,1132,50056900
1789210980656-tick,1133,49707300
1789210980656-tick,1134,50647700
1789210980656-tick,1135,49483600
1789210980656-tick,1136,49633800
1789210980656-tick,1137,51655200
1789210980656-tick,1138,48669800
1789210980656-tick,1139,50369900
1789210980656-tick,1140,50957700
1789210980656-tick,1141,48322600
1789210980656-tick,1142,50244800
1789210980656-tick,1143,51098000
1789210980656-tick,1144,49155100
1789210980656-tick,1145,49988500
1789210980656-tick,1146,49892300
1789210980656-tick,1147,50416900
1789210980656-tick,1148,49591400
1789210980656-tick,1149,50145700
1789210980656-tick,1150,49528700
1789210980656-tick,1151,50254000
1789210980656-tick,1152,50083800
1789210980656-tick,1153,49929700
1789210980656-tick,1154,50119000
1789210980656-tick,1155,49481400
1789210980656-tick,1156,49974700
1789210980656-tick,1157,50100000
1789210980656-tick,1158,50404900
1789210980656-tick,1159,49502600
1789210980656-tick,1160,50544500
1789210980656-tick,1161,50149400
1789210980656-tick,1162,51100000
1789210980656-tick,1163,49345300
1789210980656-tick,1164,49061600
1789210980656-tick,1165,50419800
1789210980656-tick,1166,50124100
1789210980656-tick,1167,49567000
1789210980656-tick,1168,51415800
1789210980656-tick,1169,49554900
1789210980656-tick,1170,50453500
1789210980656-tick,1171,48340300
1789210980656-tick,1172,51227800
1789210980656-tick,1173,48875300
1789210980656-tick,1174,51054100
1789210980656-tick,1175,49471900
1789210980656-tick,1176,50195600
1789210980656-tick,1177,50369800
1789210980656-tick,1178,48823400
1789210980656-tick,1179,49918800
1789210980656-tick,1180,50089000
1789210980656-tick,1181,51791200
1789210980656-tick,1182,50010500
1789210980656-tick,1183,49944800
1789210980656-tick,1184,48264300
1789210980656-tick,1185,49956700
1789210980656-tick,1186,50742800
1789210980656-tick,1187,49520900
1789210980656-tick,1188,49704700
1789210980656-tick,1189,50119900
1789210980656-tick,1190,50144800
1789210980656-tick,1191,49785800
1789210980656-tick,1192,50231300
1789210980656-tick,1193,51549700
1789210980656-tick,1194,48343200
1789210980656-tick,1195,51011000
1789210980656-tick,1196,49003100
1789210980656-tick,1197,49831200
1789210980656-tick,1198,50669900
1789210980656-tick,1199,50260400
1789210980656-tick,1200,51056900
1789210980656-tick,1201,49763300
1789210980656-tick,1202,48980500
1789210980656-tick,1203,49556700
1789210980656-tick,1204,49917200
1789210980656-tick,1205,50435300
1789210980656-tick,1206,50589000
1789210980656-tick,1207,50445600
1789210980656-tick,1208,50159800
1789210980656-tick,1209,48532300
1789210980656-tick,1210,49830200
1789210980656-tick,1211,49968200
1789210980656-tick,1212,50086200
1789210980656-tick,1213,50447400
